Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Alec Baker,ARI,AA,26,34.2,7.2692297026957435,4.413460890922416,1.64705882,2.0769227721987837,0.16766467,0.10179641,0.06586826,0.33333333,1.9038458745155518,0.36936937,0.58823529,8.307691088795135,6.7703197089878735,1.5373713798072615,5.801756786161755,sa3022794
Justin Storm,MIA,A+,24,25.1,11.368422479180596,5.328948037115905,2.13333333,0.0,0.29357798,0.13761468,0.1559633,0.16666667,1.1842106749146455,0.25862069,0.70588235,2.842105619795149,3.6707597335619897,-0.8286541137668406,4.788960361089807,sa3022797
Landon Tomkins,PIT,AA,26,32.0,5.625,6.46875,0.86956522,0.5625,0.13245033,0.15231788,-0.01986755,0.27559055,1.8125,0.31428571,0.6227758,6.46875,5.374991607666016,1.0937583923339842,5.73471770696342,sa3022798
Austin Emener,COL,"A,A+",24,37.2,11.946904671408168,4.778761868563267,2.5,0.9557523737126534,0.33112583,0.13245033,0.1986755,0.16923077,1.1150444359980956,0.23684211,0.82887701,2.86725712113796,4.606911635728434,-1.7396545145904736,4.944890877091865,sa3022799
Colby Langford,HOU,A+,24,25.2,13.675322981583857,9.46753129494267,1.44444444,2.4545451505406923,0.2826087,0.19565217,0.08695652,0.26666667,2.14285687745616,0.3559322,0.6640625,8.415583373282374,7.95794772809068,0.45763564519169364,6.413911528412445,sa3022800
Raymon Rosario,PHI,CPX,21,17.0,5.294117647058823,7.9411764705882355,0.66666667,1.0588235294117647,0.11235955,0.16853933,-0.05617978,0.28787879,2.0,0.31481481,0.48469388,10.588235294117647,8.540867126689239,2.0473681674284077,8.192695031797186,sa3022801
Moises Morales,TEX,A,22,50.2,8.703946494659977,2.1315787333861165,4.08333333,1.2434209278085682,0.24019608,0.05882353,0.18137255,0.2287234,1.085526206817004,0.27272727,0.67073171,4.618420589003253,4.42687831083494,0.19154227816831249,4.003402296464297,sa3022803
Cole Gabrielson,NYY,AAA,25,0.1,0.0,27.00026956469727,0.0,0.0,0.0,0.5,-0.5,0.0,3.00002995163303,0.0,1.0,0.0,12.552400989237471,-12.552400989237471,18.166685468417462,sa3022811
Bryan Broecker,TBR,AAA,24,4.1,2.0769246005458837,4.153849201091767,0.5,2.0769246005458837,0.04347826,0.08695652,-0.04347826,0.42857143,2.538463400667191,0.42105263,0.0,20.769246005458836,7.475390935369493,13.293855070089343,7.066572986574798,sa3022814
Sheng-En Lin,CIN,A,20,46.0,10.369565217391305,5.086956521739131,2.03846154,0.5869565217391305,0.24882629,0.12206573,0.12676056,0.25136612,1.565217391304348,0.33858268,0.64066852,4.891304347826087,4.247079086303711,0.6442252615223758,4.9650642236289775,sa3022820
Jason Savacool,STL,"A+,AAA",24,24.2,9.486485172223844,6.567566657693431,1.44444444,2.5540537002141117,0.22033898,0.15254237,0.06779661,0.29,1.9054051414295754,0.32835821,0.80645161,5.837837029060827,7.674668021906562,-1.8368309928457354,5.72447856228674,sa3022856
Eric Yost,SDP,AA,23,40.2,9.295080804658383,5.97540908870896,1.55555556,0.6639343431898844,0.24277457,0.15606936,0.0867052,0.17857143,1.2786883646619998,0.23157895,0.78066914,3.540983163679384,4.982804237069467,-1.441821073390083,5.615095031358753,sa3022858
Tyler Bradt,STL,AA,25,1.0,0.0,18.0,0.0,0.0,0.0,0.4,-0.4,0.0,2.0,0.0,1.0,0.0,9.654935550689697,-9.654935550689697,9.654935550689697,sa3022859
Justin Long,ATL,A+,24,21.1,8.01562619442138,5.9062508800999645,1.35714286,0.8437501257285663,0.18627451,0.1372549,0.04901961,0.28409091,1.8281252724118937,0.34328358,0.49723757,8.859376320149947,5.000562114454838,3.8588142056951087,5.476299893733188,sa3022871
Carson Jacobs,CHW,AA,24,21.0,11.142857142857142,7.714285714285714,1.44444444,0.8571428571428571,0.26530612,0.18367347,0.08163265,0.24050633,1.7619047619047619,0.33333333,0.71022727,5.571428571428571,5.135417084466844,0.43601148696172753,5.928708664576213,sa3022872
Benny Thompson,LAA,A+,24,31.1,10.914894724388805,7.468085864055498,1.46153846,0.5744681433888844,0.27142857,0.18571429,0.08571429,0.18348624,1.4680852553271493,0.26086957,0.80912863,3.1595747886388645,5.02375801089881,-1.8641832222599453,6.075693207017997,sa3022873
Chris Clark,TBR,"AA,AAA",24,49.2,8.879196151109332,2.899329355464271,3.0625,0.5436242541495508,0.25925926,0.08465608,0.17460318,0.21764706,1.0671142766639332,0.28813559,0.77220077,2.899329355464271,3.6117826159702187,-0.7124532605059475,4.378666326547494,sa3022874
Izack Tiger,TEX,"A+,CPX",25,9.1,17.357130590150707,1.9285700655723006,9.0,1.9285700655723006,0.46153846,0.05128205,0.41025641,0.24324324,1.178570595627517,0.41176471,0.6097561,5.785710196716902,4.039566469006207,1.7461437277106953,2.344329766303449,sa3022875
Chen-Wei Lin,STL,AA,24,53.0,11.377358490566039,5.943396226415095,1.91428571,0.33962264150943394,0.28510638,0.14893617,0.13617021,0.21761658,1.4528301886792452,0.32258065,0.72660099,4.0754716981132075,3.9945581921991318,0.08091350591407576,4.581347795702377,sa3022876
Jacob Odle,STL,"A,A+",22,49.0,12.857142857142858,5.6938775510204085,2.25806452,0.9183673469387755,0.33492823,0.14832536,0.18660287,0.19428571,1.3265306122448979,0.29,0.73770492,2.3877551020408165,4.36340446472168,-1.9756493626808633,4.022056420451524,sa3022877
Hunter Kublick,STL,A,22,11.2,8.485711973541267,2.314285083693073,3.66666667,0.0,0.19642857,0.05357143,0.14285714,0.33333333,1.714285247180054,0.425,0.54545455,7.7142836123102425,3.1470792497906923,4.567204362519551,4.489202790618296,sa3022879
Luis De La Torre,SFG,A+,22,51.0,12.0,6.705882352941177,1.78947368,0.7058823529411765,0.29694323,0.16593886,0.13100437,0.17741935,1.392156862745098,0.25438596,0.63920455,4.764705882352941,4.533770387312945,0.23093549503999622,5.176043125578001,sa3022880
Will Varmette,SDP,A+,23,24.2,9.85135008175952,8.756755628230684,1.125,1.0945944535288354,0.20149254,0.17910448,0.02238806,0.31775701,2.3513510483212023,0.4025974,0.58098592,10.216214899602464,6.622750888557005,3.5934640110454596,7.553843079360108,sa3022881
Jared Simpson,WSN,AA,26,31.1,10.914894724388805,6.893617720666613,1.58333333,0.8617022150833267,0.26950355,0.17021277,0.09929078,0.20512821,1.5319150490370252,0.27631579,0.79908676,2.5851066452499802,4.679512997588847,-2.0944063523388667,4.212990701280918,sa3022902
Austin Amaral,WSN,"A,A+,AA",24,22.0,9.818181818181818,7.7727272727272725,1.26315789,0.0,0.23529412,0.18627451,0.04901961,0.19753086,1.5909090909090908,0.28070175,0.7027027,3.6818181818181817,4.277293899105578,-0.5954757172873961,5.713696201679605,sa3022903
Jesús Broca,MIL,AA,22,30.1,8.604396506130984,5.0439565725595426,1.70588235,1.4835166389881007,0.21323529,0.125,0.08823529,0.25210084,1.5494507118320162,0.29411765,0.65,4.7472532447619225,5.571314720749919,-0.824061475987997,4.9519976266421875,sa3022905
Matt Jachec,CLE,"AA,AAA,CPX",24,21.2,11.630767524313189,3.323076435518054,3.5,1.2461536633192702,0.31111111,0.08888889,0.22222222,0.2,1.1076921451726847,0.26530612,0.68807339,2.9076918810782972,4.39374651817103,-1.4860546370927326,4.151522265723205,sa3022906
Zane Russell,ARI,"A+,AA",26,14.0,7.714285714285714,5.785714285714286,1.33333333,3.857142857142857,0.16901408,0.12676056,0.04225352,0.32786885,2.0714285714285716,0.3255814,0.55555556,11.571428571428571,9.651668739318847,1.9197598321097242,6.326272541071688,sa3022907
Devin Kirby,OAK,"A,CPX",26,19.0,10.421052631578947,1.4210526315789473,7.33333333,0.0,0.2972973,0.04054054,0.25675676,0.16901408,0.7894736842105263,0.24489796,0.73333333,1.4210526315789473,2.8913521415308905,-1.4702995099519431,3.7150414975850206,sa3022908
Riley Frey,ATL,A+,24,23.0,9.391304347826088,0.782608695652174,12.0,1.173913043478261,0.26666667,0.02222222,0.24444444,0.2183908,0.9130434782608695,0.26666667,0.73033708,3.5217391304347827,3.5943119049072267,-0.07257277447244403,3.3876374884792,sa3022909
Brady Cerkownyk,WSN,CPX,23,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.750016696792419,6.3791079864043585,0.3709087103880604,9.60643149594406,sa3022929
Shay Schanaman,ATL,AA,26,32.2,6.612243868420057,3.5816320953941974,1.84615385,1.9285711282891833,0.17266187,0.09352518,0.07913669,0.2231405,1.2244896052629735,0.22222222,0.68181818,5.510203223683381,6.628613901039078,-1.1184106773556968,5.6929127561658905,sa3022933
Jack Sellinger,MIA,AA,26,23.1,12.7285731627019,3.8571433826369397,3.3,0.385714338263694,0.32673267,0.0990099,0.22772277,0.22222222,1.28571446087898,0.33928571,0.74324324,3.4714290443732456,2.8020836343570474,0.6693454100161982,3.7684810225288414,sa3022934
Thomas Schultz,WSN,AA,26,32.2,10.469386124998424,4.132652417762536,2.53333333,1.1020406447366762,0.28148148,0.11111111,0.17037037,0.16666667,1.071428404605102,0.20512821,0.74829932,3.5816320953941974,4.205348650429077,-0.6237165550348793,4.450796865804983,sa3022936
K.C. Hunt,TBR,AAA,25,30.0,6.0,8.1,0.74074074,1.8,0.13888889,0.1875,-0.04861111,0.25217391,1.8666666666666667,0.25842697,0.72580645,6.3,7.718977801005046,-1.4189778010050462,7.427049487829208,sa3022937
Ryan Brown,OAK,A+,25,23.0,5.478260869565218,1.565217391304348,3.5,2.739130434782609,0.125,0.03571429,0.08928572,0.37735849,1.9130434782608696,0.38823529,0.60773481,7.826086956521739,7.468814688143523,0.3572722683782166,5.744642472396727,sa3022939
Will Johnston,OAK,"AA,CPX",25,9.2,4.655170882925203,5.586205059510244,0.83333333,1.8620683531700815,0.10638298,0.12765957,-0.0212766,0.29268293,1.8620683531700815,0.29411765,0.59210526,5.586205059510244,7.653306346639832,-2.0671012871295877,7.309514625200626,sa3022940
Travis Sthele,WSN,"A,CPX",24,14.1,5.651164044039536,1.8837213480131787,3.0,0.0,0.16666667,0.05555556,0.11111111,0.16326531,0.7674420306720358,0.2,0.92307692,0.627907116004393,3.479728470749213,-2.8518213547448203,4.408815640777549,sa3022941
Luke Savage,TEX,A+,24,26.2,8.437498994171738,6.074999275803652,1.38888889,1.0124998793006088,0.19685039,0.14173228,0.05511811,0.28703704,1.8374997809529565,0.35,0.50218341,7.424999114871131,5.319311699271227,2.1056874155999044,5.283748721100472,sa3022943
Cory Wall,ATL,A+,26,3.0,12.0,3.0,4.0,0.0,0.4,0.1,0.3,0.0,0.3333333333333333,0.0,1.0,0.0,1.9276452382405604,-1.9276452382405604,3.1960336983203894,sa3022944
Noble Meyer,MIA,A,21,3.0,12.0,18.0,0.66666667,0.0,0.21052632,0.31578947,-0.10526316,0.16666667,2.6666666666666665,0.25,0.55555556,9.0,8.080412419637044,0.9195875803629558,9.124286569158237,sa3022945
Ryan Bourassa,ATL,AA,26,17.0,11.117647058823529,6.882352941176471,1.61538462,2.1176470588235294,0.27272727,0.16883117,0.1038961,0.203125,1.5294117647058822,0.23076923,0.68627451,6.352941176470588,6.5415795494528375,-0.1886383729822496,5.992116207235,sa3022947
Riley Gowens,CHW,"AA,AAA",26,35.2,8.327102061556694,2.775700687185565,3.0,1.2616821305388932,0.22,0.07333333,0.14666667,0.22794118,1.177569988502967,0.26530612,0.63157895,4.542055669940015,4.7258247809085985,-0.1837691109685835,4.613813892457841,sa3022948
Seth Keener,CHW,A+,24,28.0,8.678571428571429,4.178571428571429,2.07692308,0.9642857142857143,0.20930233,0.10077519,0.10852713,0.26086957,1.5357142857142858,0.31764706,0.52763819,7.071428571428571,4.558597619192941,2.51283095223563,5.068323166455541,sa3022949
Christian Oppor,CHW,"AA,CPX",21,31.0,8.709677419354838,15.096774193548388,0.57692308,0.5806451612903226,0.17857143,0.30952381,-0.13095238,0.18867925,2.3225806451612905,0.24324324,0.58080808,10.161290322580646,8.799123148924147,1.3621671736564984,9.613929199034395,sa3022950
Liam Sullivan,WSN,"A,A+",24,46.0,9.195652173913043,4.5,2.04347826,1.565217391304348,0.23737374,0.11616162,0.12121212,0.22857143,1.3695652173913044,0.26666667,0.63706564,5.478260869565218,5.332012740425442,0.14624812913977614,4.849517681125714,sa3022952
Morris Austin,CHW,"A+,AA,AAA",26,34.0,12.176470630927895,6.0882353154639475,2.0,1.3235294164052058,0.30263158,0.15131579,0.15131579,0.22222222,1.5000000052592333,0.30666667,0.74468085,5.029411782339783,5.109848129086252,-0.08043634674646949,4.840033082895685,sa3022955
Merrick Baldo,WSN,A+,25,30.0,7.8,2.1,3.71428571,0.6,0.20472441,0.05511811,0.1496063,0.23931624,1.1666666666666667,0.29213483,0.53977273,3.6,3.72764523824056,-0.12764523824055996,4.446464146673679,sa3022957
Ethan Long,SDP,"A,CPX",25,7.0,6.42857156541883,7.714285878502596,0.83333333,0.0,0.13888889,0.16666667,-0.02777778,0.28571429,2.0000000425747473,0.34782609,0.6875,2.571428626167532,6.563699147895557,-3.9922705217280248,7.969421216906165,sa3022961
Josh Tiedemann,NYY,A,22,25.1,10.65789607423181,2.842105619795149,3.75,1.065789607423181,0.25862069,0.06896552,0.18965517,0.28971963,1.539473877389039,0.37837838,0.6424581,4.973684834641511,3.98392122128664,0.9897636133548708,3.927847637254132,sa3022967
Lucas Braun,ATL,"AA,AAA",24,60.1,6.861877729945133,2.68508258997853,2.55555556,0.8950275299928433,0.17228464,0.06741573,0.10486891,0.29387755,1.4917125499880721,0.34196891,0.70093458,4.7734801599618315,4.4685332732686,0.3049468866932319,4.996300714197018,sa3022996
Ethan Pecko,HOU,"A,AAA",23,46.2,9.642856091869236,3.27857107123554,2.94117647,0.7714284873495388,0.26041667,0.08854167,0.171875,0.23428571,1.2428570073964793,0.30578512,0.76335878,3.4714281930729247,3.993575790970704,-0.5221475978977792,4.103110080002594,sa3022997
Ryan Hawks,SEA,AA,25,52.1,7.566879716314786,3.9554143971645472,1.91304348,1.2038217730500795,0.19730942,0.10313901,0.0941704,0.24873096,1.3757963120572339,0.28767123,0.7208589,4.815287092200318,5.202706401754085,-0.387419309553767,5.355058102710753,sa3022999
Stu Flesland III,COL,"A+,AA,AAA",25,42.1,8.503937646455663,4.464567264389223,1.9047619,1.2755906469683496,0.21052632,0.11052632,0.1,0.28313253,1.606299333219403,0.34166667,0.71884984,5.102362587873398,5.293195730628238,-0.19083314275483954,5.8390727738577795,sa3023000
Collin Baumgartner,COL,AAA,27,16.1,11.020410308139239,13.775512885174047,0.8,1.102041030813924,0.2173913,0.27173913,-0.05434783,0.3030303,2.7551025770348097,0.40909091,0.69444444,7.714287215697467,7.912131747103343,-0.19784453140587654,8.138442930455946,sa3023002
Seth Chavez,DET,A+,26,13.2,3.9512185931278805,4.60975502531586,0.85714286,0.6585364321879801,0.09090909,0.10606061,-0.01515152,0.40677966,2.2682921553141533,0.44230769,0.67567568,6.5853643218798,5.556831280834914,1.028533041044886,6.5488257992121675,sa3023005
Jake Bockenstedt,CHW,"A+,AA",26,25.0,8.64,3.6,2.4,0.72,0.19834711,0.08264463,0.11570248,0.33944954,1.88,0.42168675,0.60606061,6.48,4.181143307378807,2.298856692621193,5.526401461055793,sa3023007
Jake Peppers,CHW,A+,24,20.2,7.838708471681461,6.967740863716854,1.125,1.3064514119469102,0.17475728,0.15533981,0.01941748,0.32941176,2.1290319305801497,0.390625,0.64593301,8.274192275663765,6.352375996795148,1.9218162788686168,6.7667904775502485,sa3023008
Peyton Stumbo,PIT,AA,24,61.1,7.630435415386981,3.521739422486299,2.16666667,1.1739131408287662,0.19117647,0.08823529,0.10294118,0.26033058,1.4184783785014259,0.3021978,0.6601467,5.135869991125852,5.0298830337019735,0.10598695742387854,5.444237872885959,sa3023009
Josh Trentadue,TEX,AA,24,36.2,10.063634967646516,4.909090228120252,2.05,1.4727270684360756,0.24698795,0.12048193,0.12650602,0.26760563,1.5818179623943034,0.33684211,0.54104478,7.854544364992403,5.509480747979571,2.3450636170128325,4.939476708475819,sa3023010
Jacob Widener,KCR,A+,25,4.1,14.538472203821184,33.23079360873414,0.4375,2.0769246005458837,0.20588235,0.47058824,-0.26470588,0.13333333,4.153849201091767,0.14285714,0.51020408,20.769246005458836,16.87016196110535,3.8990840443534864,16.730174643011523,sa3023031
German Fajardo,SEA,A,25,13.1,12.825003057719005,6.750001609325793,1.9,1.3500003218651586,0.31147541,0.16393443,0.14754098,0.20833333,1.500000357627954,0.2962963,0.84158416,4.050000965595475,6.576001268625374,-2.5260003030298988,6.348010712149126,sa3023035
Lucas Gordon,CHW,AA,24,66.0,9.818181818181818,5.045454545454546,1.94594595,1.6363636363636365,0.25174825,0.12937063,0.12237762,0.2195122,1.378787878787879,0.25925926,0.67357513,5.454545454545454,5.659226608276367,-0.20468115373091322,5.450091415463072,sa3023036
Donye Evans,DET,A,24,14.2,7.363634767611511,4.2954536144400475,1.71428571,0.0,0.20689655,0.12068966,0.0862069,0.1372549,0.9545452476533439,0.17948718,1.0,0.0,3.54253367609228,-3.54253367609228,5.677730337321488,sa3023037
TJ Nichols,TBR,"AA,CPX",24,28.1,7.305883172639193,3.176470944625736,2.3,0.3176470944625736,0.18548387,0.08064516,0.10483871,0.30701754,1.588235472312868,0.37777778,0.64220183,5.4000006058637515,3.6362635137935984,1.7637370920701532,4.583993856144485,sa3023039
Jay Driver,CLE,"AA,AAA",24,34.2,10.903844554043616,5.19230693049696,2.1,0.25961534652484797,0.28187919,0.13422819,0.14765101,0.2,1.29807673262424,0.29268293,0.77731092,2.855768811773328,3.5910440898231393,-0.7352752780498113,4.9472118908749225,sa3023044
Sam Armstrong,MIN,AA,25,62.0,7.403225806451613,4.209677419354839,1.75862069,1.1612903225806452,0.18819188,0.10701107,0.08118081,0.20940171,1.2580645161290323,0.23428571,0.65508021,4.354838709677419,5.4775161958509875,-1.1226774861735684,5.764822827616046,sa3023046
Cade Denton,COL,AA,24,34.1,7.601942873751872,4.718447300949437,1.61111111,1.3106798058192881,0.1835443,0.11392405,0.06962025,0.28985507,1.689320638611527,0.33653846,0.66037736,6.029127106768725,5.5139482074414,0.5151788993273252,5.314212678584425,sa3023047
Samuel Carmona,KCR,DSL,21,6.1,11.368426758829798,4.263160034561174,2.66666667,0.0,0.26666667,0.1,0.16666667,0.32,1.7368429770434415,0.47058824,0.84615385,2.8421066897074496,4.426562295263785,-1.584455605556335,5.111314048412944,sa3023050
Jesus Oliveira,KCR,CPX,21,20.1,14.163936640620097,7.0819683203100485,2.0,0.8852460400387561,0.34782609,0.17391304,0.17391304,0.22972973,1.6229510734043862,0.375,0.65217391,5.754099260251914,5.604553520778808,0.14954573947310656,5.644890697574623,sa3023051
Zane Morehouse,CLE,AA,26,9.0,9.0,10.0,0.9,2.0,0.16071429,0.17857143,-0.01785714,0.40909091,3.111111111111111,0.48484848,0.51470588,12.0,8.451380496554906,3.548619503445094,8.48003212147289,sa3023062
Graham Osman,CIN,A+,25,22.1,8.865672903726052,8.462687771738503,1.04761905,2.014925659937739,0.17054264,0.1627907,0.00775194,0.38888889,2.8208959239128344,0.45679012,0.625,11.283583695651338,7.708270122925853,3.5753135727254843,6.462605745609865,sa3023063
Jaden Woods,PIT,"AA,AAA",24,30.2,14.086955061481822,4.108695226265532,3.42857143,0.5869564608950759,0.37209302,0.10852713,0.26356589,0.22807018,1.3043476908779466,0.375,0.65445026,4.108695226265532,2.745614441257681,1.3630807850078508,2.6924572516430314,sa3023064
Mikey Tepper,WSN,"A,A+,CPX",24,29.2,9.404493374289462,4.550561310140062,2.06666667,0.3033707540093375,0.23846154,0.11538462,0.12307692,0.21929825,1.3483144622637222,0.29268293,0.70707071,2.123595278065362,3.6100410841042625,-1.4864458060389003,4.461547783363576,sa3023065
Jacob Bresnahan,SFG,A+,21,41.1,10.451614189346582,4.790323170117184,2.18181818,1.0887098113902691,0.27118644,0.12429379,0.14689266,0.19607843,1.2580646709398664,0.25,0.68085106,3.9193553210049688,4.643353052069831,-0.7239977310648626,5.076741570154014,sa3023066
Johnny Tincher,BAL,AA,24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5624916076660154,-3.5624916076660154,6.375820076390767,sa3023072
Sam Whiting,SEA,A+,25,13.1,8.77500209212353,5.4000012874606345,1.625,2.7000006437303172,0.203125,0.125,0.078125,0.32142857,1.95000046491634,0.35897436,0.78431373,6.750001609325793,7.40141834020636,-0.651416730880567,5.43606363541393,sa3023078
Carlos Lequerica,DET,A+,25,30.2,9.684781604768753,3.8152169958179933,2.53846154,1.7608693826852277,0.2519084,0.09923664,0.15267176,0.22807018,1.2717389986059977,0.26666667,0.69364162,5.282608148055683,6.001423170841506,-0.7188150227858232,5.247673485301326,sa3023081
Alexander De Los Santos,PHI,CPX,19,10.2,10.124996982515757,9.281247233972778,1.09090909,5.0624984912578785,0.17391304,0.15942029,0.01449275,0.42857143,3.281249022111588,0.47368421,0.62937063,15.187495473773636,12.847849822417675,2.3396456513559603,7.82136648499919,sa3023083
Case Matter,TEX,"A+,CPX",24,15.0,10.8,9.6,1.125,1.2,0.24657534,0.21917808,0.02739726,0.2037037,1.8,0.26470588,0.58823529,7.8,7.162616089003617,0.637383910996383,7.61918233237399,sa3023085
Andrew Dunford,HOU,CPX,21,14.1,3.1395355800219646,5.651164044039536,0.55555556,1.255814232008786,0.07352941,0.13235294,-0.05882353,0.21818182,1.4651166040102501,0.20833333,0.76576577,5.023256928035144,7.966312574167064,-2.9430556461319206,6.852861433738113,sa3023086
Luke Stofel,DET,"A+,AA",24,31.0,8.129032258064516,5.225806451612903,1.55555556,0.8709677419354839,0.20143885,0.1294964,0.07194245,0.23931624,1.4838709677419355,0.29069767,0.61135371,4.935483870967742,5.5153147851267175,-0.5798309141589755,5.517112461213143,sa3023087
Keegan Zinn,CLE,A,21,32.2,13.224487736840114,7.438774351972564,1.77777778,1.9285711282891833,0.30573248,0.17197452,0.13375796,0.24603175,1.7755099276313115,0.33802817,0.651341,6.336733707235888,6.3115449973317155,0.025188709904172768,5.201768933933077,sa3023088
Spencer Bengard,MIN,AA,24,31.1,9.765958437611037,4.882979218805518,2.0,1.4361703584722112,0.23129252,0.11564626,0.11564626,0.296875,1.7553193270215914,0.37078652,0.72,5.744681433888845,5.378339980856351,0.36634145303249355,5.065462949735297,sa3023092
Brett Banks,NYM,A+,24,4.1,16.61539680436707,4.153849201091767,4.0,0.0,0.44444444,0.11111111,0.33333333,0.13333333,0.9230776002426149,0.28571429,0.4,0.0,1.9789261044826507,-1.9789261044826507,3.296099702376804,sa3023097
Tate Kuehner,MIL,AAA,25,40.1,8.925620960282377,4.685951004148247,1.9047619,0.6694215720211782,0.21276596,0.11170213,0.10106383,0.25766871,1.5619836680494157,0.325,0.65286624,5.801653624183544,4.395286447253937,1.4063671769296073,4.77390322553598,sa3023099
Ty Langenberg,MIN,"AA,AAA",24,59.2,8.748604563834114,3.1675982041468345,2.76190476,1.055866068048945,0.22053232,0.07984791,0.14068441,0.30833333,1.592178991502377,0.38285714,0.69954128,5.128492330523446,4.352233367024787,0.7762589634986599,4.441657016229375,sa3023101
Dakota Hawkins,NYM,"A+,AA,AAA",26,30.0,9.3,2.4,3.875,0.3,0.25619835,0.0661157,0.19008265,0.21238938,1.0666666666666667,0.28395062,0.55555556,3.3,2.755717817942301,0.5442821820576986,4.219286169608434,sa3023103
Nolan Santos,MIN,A+,25,32.0,9.0,8.15625,1.10344828,0.28125,0.20253165,0.1835443,0.01898734,0.28,2.0,0.36956522,0.64564565,6.1875,5.44707555770874,0.7404244422912596,6.64532677764073,sa3023104
Junior Ciprian,ARI,A,21,57.1,9.889535761060117,3.7674421946895684,2.625,0.6279070324482614,0.28378378,0.10810811,0.17567568,0.15228426,0.9418605486723921,0.2,0.74898785,2.8255816460171763,4.568442647840088,-1.742861001822912,5.177520831237398,sa3023107
Zack Lee,DET,"A+,AA,AAA",25,31.2,9.378949286772997,4.263158766714998,2.2,0.5684211688953331,0.23571429,0.10714286,0.12857143,0.23966942,1.3894739684108142,0.31395349,0.59734513,5.684211688953331,4.430861874157023,1.2533498147963078,5.257221552816497,sa3023124
Derek True,HOU,AA,25,13.0,12.461538461538462,4.153846153846154,3.0,1.3846153846153846,0.27272727,0.09090909,0.18181818,0.33333333,2.0,0.45,0.60344828,6.923076923076923,4.270320166074313,2.65275675700261,3.7344188580146205,sa3023126
Adam Boucher,WSN,A+,24,20.2,10.451611295575281,13.064514119469102,0.8,1.7419352159292134,0.22857143,0.28571429,-0.05714286,0.2,2.177419019911517,0.23404255,0.53299492,10.016127491592977,8.142698302055729,1.873429189537248,7.836020182915922,sa3023128
Joe Whitman,SFG,"AA,AAA",24,66.1,11.125628993787066,2.1708544378121104,5.125,0.5427136094530276,0.31060606,0.06060606,0.25,0.21544715,1.0402010847849694,0.30625,0.73394495,3.1206032543549087,2.792145103543037,0.3284581508118718,3.1783034697243426,sa3023131
Andrew Sears,DET,"A+,AA,CPX",23,21.1,12.234371353873208,2.9531241199004294,4.14285714,0.0,0.3372093,0.08139535,0.25581395,0.16883117,0.9374997206033109,0.27083333,0.77272727,2.1093743713574495,2.3728061309389625,-0.263431759581513,3.553408875819208,sa3023133
Kiefer Lord,BAL,"A,A+",24,49.1,14.777027979221085,5.10810843726161,2.89285714,0.36486488837582925,0.35840708,0.12389381,0.23451327,0.25128205,1.5608109113854918,0.41964286,0.56994819,5.290540881449524,2.732316669557469,2.558224211892055,3.2508190059900217,sa3023135
Corey Avant,OAK,AA,24,64.2,10.716496531141857,5.010310066507881,2.13888889,1.1134022370017513,0.26279863,0.12286689,0.13993174,0.27559055,1.6391755155859116,0.36686391,0.65439673,5.845361744259194,4.69101818789966,1.1543435563595343,4.466117586710159,sa3023137
Hayden Snelsire,TBR,"AA,AAA",25,30.1,8.901097035440081,2.670329110632024,3.33333333,2.373625876117355,0.22727273,0.06818182,0.15909091,0.2601626,1.3516480683446048,0.28235294,0.63758389,5.637361455778718,5.983436916127458,-0.3460754603487395,4.809452298264781,sa3023138
Daniel Ouderkirk,SEA,"A,CPX",26,6.0,6.000000119209292,10.50000020861626,0.57142857,0.0,0.12903226,0.22580645,-0.09677419,0.27272727,2.1666667097144665,0.33333333,0.73333333,6.000000119209292,7.776926784676887,-1.7769266654675944,8.571931566906644,sa3023154
Hayden Minton,DET,A+,25,51.1,9.993507483693653,3.681818546623978,2.71428571,1.577922234267419,0.27014218,0.09952607,0.17061611,0.19125683,1.090909198999697,0.22222222,0.79365079,3.8571432393203575,5.641880920440412,-1.7847376811200548,4.673278148765635,sa3023155
Isaiah Coupet,COL,CPX,23,1.0,18.0,9.0,2.0,0.0,0.5,0.25,0.25,0.0,1.0,0.0,1.0,0.0,3.817668151855469,-3.817668151855469,3.817668151855469,sa3023156
Jack Mahoney,COL,"AA,CPX",24,28.0,9.321428571428571,4.5,2.07142857,0.0,0.25438596,0.12280702,0.13157895,0.22,1.2857142857142858,0.30985915,0.88888889,1.2857142857142858,3.080718503679548,-1.795004217965262,4.004729695564935,sa3023157
Josh Hansell,KCR,A+,24,40.2,9.073769356928421,5.532786193249037,1.64,0.885245790919846,0.22905028,0.1396648,0.08938548,0.21333333,1.4016391689564227,0.26666667,0.66787004,4.868851850059153,5.348714726665164,-0.4798628766060107,5.855022408295659,sa3023158
Will Schomberg,MIA,AA,25,7.1,14.72727911137629,7.363639555688145,2.0,0.0,0.33333333,0.16666667,0.16666667,0.22222222,1.6363643457084767,0.4,0.66666667,6.136366296406788,4.068317694703486,2.0680486017033015,5.5226066154263265,sa3023160
