Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Leandro Rodriguez,SFG,CPX,20,47.1,11.028170199130443,2.091549520524739,5.27272727,0.570422596506747,0.30051813,0.05699482,0.24352332,0.22159091,1.056338141679161,0.31304348,0.61776062,4.183099041049478,4.41800524893792,-0.23490620788844208,5.265566981754282,sa3067623
Sheroky Rodriguez,DET,DSL,18,29,7.758620689655173,4.0344827586206895,1.92307692,0.6206896551724138,0.19685039,0.1023622,0.09448819,0.22522523,1.3103448275862069,0.27380952,0.52356021,4.655172413793103,5.341900572283515,-0.6867281584904115,5.204130399689593,sa3068121
Kevin Martinez,COL,DSL,18,26.2,9.112498913705478,4.049999517202435,2.25,1.0124998793006088,0.23684211,0.10526316,0.13157895,0.24,1.3499998390674783,0.3,0.73964497,4.387499476969304,5.526814244687571,-1.1393147677182673,4.950613320110118,sa3068133
Gensi Angeles,ATL,CPX,18,49.2,7.610737475633304,4.711408913487284,1.61538462,0.36241607026825257,0.20095694,0.12440191,0.07655502,0.19889503,1.24832201981287,0.24817518,0.81699346,2.1744964216095153,4.704829333927244,-2.530332912317729,5.505673409416575,sa3068154
Fredy Penuelas,NYY,DSL,19,30.2,11.152172757006442,3.2282605349229176,3.45454545,0.29347823044753796,0.3220339,0.09322034,0.22881356,0.19626168,1.043478152702357,0.29411765,0.81699346,0.8804346913426139,3.536053597228503,-2.655618905885889,3.6436541898131556,sa3068160
Carlos Galindo,MIL,DSL,18,33.1,6.480000988769683,4.320000659179788,1.5,0.5400000823974735,0.15686275,0.10457516,0.05228758,0.26119403,1.5300002334595082,0.30555556,0.68359375,4.050000617981051,5.5643145256042725,-1.5143139076232215,5.9089974557095,sa3068361
Jan Cabrera,STL,CPX,21,40.1,9.595042532303554,3.1239673360988314,3.07142857,0.6694215720211782,0.24571429,0.08,0.16571429,0.28125,1.462810101824056,0.36842105,0.84229391,2.677686288084713,4.131752671538199,-1.454066383453486,4.129972877852265,sa3068371
Ysaias Escalona,CIN,DSL,19,38.1,7.9826097548257255,2.8173916781737853,2.83333333,0,0.23287671,0.08219178,0.15068493,0.16923077,0.8869566394250806,0.22916667,0.86842105,0.7043479195434463,3.992575165725151,-3.2882272461817044,4.86425766282003,sa3068380
Ricardo Osorio,OAK,DSL,18,32,9.28125,3.375,2.75,0,0.2481203,0.09022556,0.15789474,0.2231405,1.21875,0.30681818,0.69230769,3.375,3.576814365386963,-0.20181436538696307,4.111649972898886,sa3068460
Jose Puello,ARI,DSL,19,29,5.275862068965517,5.275862068965517,1,1.5517241379310345,0.13076923,0.13076923,0,0.2920354,1.7241379310344827,0.30769231,0.74418605,4.655172413793103,7.341900572283515,-2.6867281584904115,5.999817915620476,sa3068470
Diego Arroyo,COL,DSL,18,29.2,8.494381112261449,1.5168537700466873,5.6,1.5168537700466873,0.23140496,0.04132231,0.19008264,0.28695652,1.280898739150536,0.34146341,0.90625,3.0337075400933746,5.4244266274149755,-2.390719087321601,3.920202849609693,sa3068474
Raymond Sarmiento,MIL,DSL,18,28.2,7.534882885369269,3.1395345355705286,2.4,0.9418603606711586,0.20869565,0.08695652,0.12173913,0.24038462,1.2209300971663168,0.28571429,0.81761006,2.825581082013476,5.351523574872438,-2.5259424928589618,4.986101489835742,sa3068482
Leonel Murrieta,HOU,DSL,19,27.1,6.256098288570763,4.280488302706312,1.46153846,0,0.16101695,0.11016949,0.05084746,0.21568627,1.2804879538010334,0.26506024,0.55263158,4.939024964661129,4.880168066472972,0.058856898188156315,5.774666747528156,sa3068505
Cesar Acosta,NYY,DSL,19,32,10.96875,4.21875,2.6,0.28125,0.30952381,0.11904762,0.19047619,0.17431193,1.0625,0.26086957,0.63583815,3.375,4.076814365386963,-0.7018143653869631,4.154463248373941,sa3068506
Wilner Berroteran,LAA,DSL,18,31.2,9.094735929114098,4.547367964557049,2,0.8526314933544467,0.22857143,0.11428571,0.11428571,0.2601626,1.5157893215190164,0.32954545,0.73660714,3.694736471202602,5.335366914543097,-1.6406304433404948,4.90161796959226,sa3068617
Frederik Dolsi,TEX,DSL,18,30,6.6,4.2,1.57142857,0.9,0.16666667,0.10606061,0.06060606,0.26548673,1.4666666666666666,0.30681818,0.73660714,4.5,6.2476476987202965,-1.7476476987202965,5.7898015441993875,sa3068621
Kelvin Zapata,BAL,DSL,18,27.2,12.686745530238149,5.530119846514064,2.29411765,0,0.34821429,0.15178571,0.19642857,0.18681319,1.22891552144757,0.32692308,0.65789474,2.60240933953603,3.9721457529836233,-1.3697364134475931,4.3256343066611995,sa3068622
Anderson Alvarez,TBR,DSL,18,29.1,6.443182516442918,4.602273226030656,1.4,1.534091075343552,0.15909091,0.11363636,0.04545455,0.27826087,1.6022729009143766,0.30337079,0.66666667,5.215909656168077,7.037041911507471,-1.8211322553393936,5.765777392200506,sa3068623
Abner Meza,NYM,DSL,19,30.1,8.901099833928605,1.4835166389881007,6,0.29670332779762015,0.24793388,0.04132231,0.20661157,0.2173913,0.9890110926587338,0.28571429,0.77702703,1.7802199667857208,3.558270309150187,-1.7780503423644662,3.8819951536425696,sa3068632
Jhosneyker Colina,NYY,DSL,18,26.2,9.112498913705478,2.0249997586012176,4.5,0.6749999195337392,0.2195122,0.04878049,0.17073171,0.30172414,1.5374998167157392,0.37931034,0.56122449,4.387499476969304,4.251814396679398,0.1356850802899059,3.9797412275572883,sa3068683
Steven Duran,MIL,DSL,17,27.2,7.4819268511660875,7.156625683724084,1.04545455,0.9759035023260114,0.17293233,0.16541353,0.0075188,0.26415094,1.8072287080111322,0.3125,0.59055118,8.132529186050094,7.1890128532434385,0.9435163328066558,6.5158089478230385,sa3068703
Antonio Morales,HOU,DSL,19,27.1,6.5853666195481715,3.2926833097740857,2,0.3292683309774086,0.17241379,0.0862069,0.0862069,0.22115385,1.2073172135838315,0.26506024,0.625,2.9634149787966773,4.843582696364372,-1.8801677175676947,5.143205075200385,sa3068754
Masahiro Fukuda,TEX,DSL,24,27,9.333333333333334,3,3.11111111,1.6666666666666667,0.22764228,0.07317073,0.15447155,0.29824561,1.5925925925925926,0.35802469,0.69444444,5.666666666666667,5.847647698720296,-0.18098103205362914,4.43633623757848,sa3068828
Derlin Garcia,MIL,DSL,19,30.2,10.565216296111366,3.2282605349229176,3.27272727,0.5869564608950759,0.27272727,0.08333333,0.18939394,0.25833333,1.3695650754218438,0.35365854,0.64676617,3.8152169958179933,4.188227442667476,-0.37301044684948303,4.11109615217079,sa3068831
Roberto Castellanos,TOR,DSL,19,35,6.942857142857143,1.8,3.85714286,0.2571428571428571,0.1942446,0.05035971,0.14388489,0.20454545,0.9714285714285714,0.25,0.67484663,2.8285714285714287,3.942885793958392,-1.1143143653869632,4.619298412757261,sa3068897
Victor Jimenez,HOU,DSL,19,27.2,4.2289151767460496,5.20481867907206,0.8125,0.32530116744200377,0.11818182,0.14545455,-0.02727273,0.15957447,1.120481798966902,0.175,0.91216216,0.9759035023260114,5.779374460994756,-4.803470958668744,6.458332796363982,sa3068957
Tyler Boudreau,NYY,A,23,74,10.337837837837839,3.527027027027027,2.93103448,0.7297297297297297,0.28619529,0.0976431,0.18855219,0.18421053,1.054054054054054,0.24571429,0.68435754,3.1621621621621623,3.734291692682215,-0.5721295305200527,4.080452037058972,sa3069160
Carson Fischer,WSN,"A,A+",23,81.2,6.7224487179172785,1.7632652374864992,3.8125,0.1102040773429062,0.18944099,0.04968944,0.13975155,0.24671053,1.1142856709116071,0.30578512,0.75327511,2.3142856242010303,2.9243026467076794,-0.610017022506649,3.8670416174354454,sa3069199
Jarrette Bonet,MIL,A,20,78.2,8.466102789682006,4.0042378059306785,2.11428571,1.2584747390067845,0.21828909,0.10324484,0.11504425,0.25752508,1.423728997664241,0.30841121,0.66929134,5.033898956027138,5.074419336721724,-0.04052038069458597,4.5897987130205795,sa3069245
Johnny Slawinski,LAA,CPX,19,51,13.235294117647058,2.823529411764706,4.6875,0.7058823529411765,0.3440367,0.0733945,0.2706422,0.23857868,1.2352941176470589,0.36440678,0.68910256,3.5294117647058822,4.281026572807162,-0.7516148081012801,4.461505531768005,sa3069264
Mikey Cascino,LAA,CPX,19,45.2,11.430655661182747,4.138685670428236,2.76190476,0.3941605400407844,0.26484018,0.09589041,0.16894977,0.29230769,1.708029006843399,0.40740741,0.5370844,6.1094883706321585,4.5731405425703,1.5363478280618583,5.311351467798706,sa3069304
Ethan Cole,COL,A,22,74.2,8.075893957396092,3.254464729099918,2.48148148,0.9642858456592349,0.20241692,0.081571,0.12084592,0.2781457,1.4866073453913204,0.33480176,0.54027505,6.267857996785027,5.278457868220869,0.9894001285641583,5.554122366755514,sa3069408
Connor Gehr,BAL,CPX,20,46.1,8.158274276873282,4.661871015356161,1.75,1.1654677538390403,0.20487805,0.11707317,0.08780488,0.24719101,1.4676260603899027,0.29230769,0.65495208,4.4676263897163215,5.800044668316213,-1.3324182785998913,5.6520878633198945,sa3069409
Kendri Fana,LAA,DSL,17,30,6.3,2.7,2.33333333,0.9,0.17355372,0.07438017,0.09917355,0.22727273,1.1333333333333333,0.25581395,0.6918239,3.6,5.514314365386963,-1.914314365386963,5.328130741665761,sa3069444
Jack Kartsonas,TBR,"A+,AA",25,74.2,9.642856485989673,1.9285712971979347,5,1.0848213546738383,0.25,0.05,0.2,0.25675676,1.2321427732097916,0.3236715,0.64073227,3.9776783004707403,3.94434083926872,0.033337461202020524,3.860490079379799,sa3075388
Derek Vartanian,ATL,A,22,75.2,8.801763297834798,2.616740439896832,3.36363636,1.308370219948416,0.23417722,0.06962025,0.16455696,0.25170068,1.2687226375257366,0.30143541,0.68238213,3.8061679125772097,4.418722250166907,-0.6125543375896969,3.7960847244303006,sa3076147
Gregory Sipion,ARI,DSL,18,28.2,6.906975978255163,2.1976741748993702,3.14285714,0.3139534535570529,0.171875,0.0546875,0.1171875,0.2991453,1.46511611659958,0.36170213,0.62780269,4.709301803355793,4.584081799510753,0.1252200038450404,4.841338392261264,sa3076447
Anderson Carias,LAD,DSL,17,27,7.333333333333333,5.333333333333333,1.375,0,0.171875,0.125,0.046875,0.28440367,1.7407407407407407,0.35632184,0.52,7.333333333333333,4.995795846868445,2.337537486464888,5.56930563411227,sa3076469
Raudi Perez,SDP,DSL,18,29.1,4.602273226030656,6.136364301374208,0.75,0.9204546452061312,0.1119403,0.14925373,-0.03731343,0.20754717,1.4318183369873152,0.21590909,0.58951965,6.136364301374208,7.684769254430304,-1.548404953056096,7.3554358094114,sa3076471
Olmedo Barria,NYM,DSL,19,29,9.931034482758621,1.5517241379310345,6.4,0,0.29090909,0.04545455,0.24545455,0.20792079,0.896551724137931,0.30434783,0.76666667,2.1724137931034484,3.2384522964214457,-1.0660385033179973,3.7724096845450075,sa3076953
Sammy Zarraga,DET,DSL,20,28.1,8.258824456026915,3.811765133550883,2.16666667,0.3176470944625736,0.19548872,0.09022556,0.10526316,0.30833333,1.7294119587406784,0.38709677,0.53497942,5.717647700326325,4.514314365386963,1.2033333349393622,5.17729736107397,sa3076967
Juan Villamizar,COL,DSL,17,27.2,6.180722181398072,3.253011674420038,1.9,0.32530116744200377,0.18269231,0.09615385,0.08653846,0.17021277,0.9397589281657888,0.2027027,0.73170732,1.9518070046520228,4.695037236188076,-2.7432302315360535,4.9615922589334644,sa3076992
Jeyver Manaure,ARI,DSL,19,33.2,9.089107537734904,0.8019800768589621,11.33333333,0,0.28333333,0.025,0.25833333,0.12068966,0.5049504187630502,0.17073171,0.61111111,1.6039601537179242,2.8509482800498565,-1.2469881263319322,3.5287596406334756,sa3077011
German Arvayo,SEA,DSL,19,28,8.357142857142858,2.25,3.71428571,1.2857142857142858,0.21311475,0.05737705,0.15573771,0.26315789,1.3214285714285714,0.30952381,0.61728395,4.5,5.37145722252982,-0.8714572225298198,4.474835456428783,sa3077018
Victor De La Cruz,LAA,DSL,18,26.1,7.177216056294508,3.7594941247256948,1.90909091,0.34177219315688134,0.19090909,0.1,0.09090909,0.23469388,1.2911393963704407,0.28947368,0.77380952,2.7341775452550507,4.78013718228676,-2.045959637031709,5.029239828215426,sa3077210
Jose Navarrete,CIN,DSL,18,31,10.161290322580646,4.064516129032258,2.5,0,0.26515152,0.10606061,0.15909091,0.20869565,1.2258064516129032,0.3,0.70731707,2.032258064516129,3.9014111395805116,-1.8691530750643826,4.584949120302355,sa3077246
Luis Delgado,CIN,DSL,17,29,7.758620689655173,4.0344827586206895,1.92307692,0.3103448275862069,0.2293578,0.11926606,0.11009174,0.11578947,0.8275862068965517,0.14492754,0.84745763,1.2413793103448276,4.6867281584904115,-3.445348848145584,4.9691308275378985,sa3077257
Emmanuel Hernandez,TBR,DSL,17,25.2,8.766232680502473,6.31168752996178,1.38888889,1.4025972288803956,0.21551724,0.15517241,0.06034483,0.22680412,1.5584413654226619,0.26470588,0.70621469,4.909090301081385,6.813015379385389,-1.9039250783040043,5.898388183599315,sa3077272
Yunior Jerez,NYY,DSL,20,30,9,3.9,2.30769231,0.6,0.25641026,0.11111111,0.14529915,0.16504854,1,0.21126761,0.67375887,3.3,4.78098103205363,-1.4809810320536299,4.430473173906406,sa3077363
Juan Medina,TEX,DSL,19,28.2,11.302324328053905,3.1395345355705286,3.6,0.3139534535570529,0.29032258,0.08064516,0.20967742,0.23636364,1.2558138142282116,0.34246575,0.62176166,3.7674414426846345,3.921291175334752,-0.1538497326501176,4.349126547578498,sa3077414
Cesar Navarro,ATL,DSL,17,27,7,5.333333333333333,1.3125,0,0.1875,0.14285714,0.04464286,0.15789474,1.1481481481481481,0.2027027,0.75,2,4.847647698720296,-2.847647698720296,5.994667273207948,sa3077491
