Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Anthony Bender","MIA",1,1,0,3.23767,19,0,0,0,,19,78,16,7,7,2,7,,1,20,9.49339,3.30866,2.86926,0.736556,0.252096,0.087861,0.16423483192920685,0.225162,1.2103,0.29197,0.747704,,,3.37854,0.0615756,0.0861381,999,,,,,,,90.4,4.757894736842106,85,4.473684210526316,,,,,,,,,,,,,,,,,,,"Anthony Bender","19742",669622
"Casey Legumina","TBR",2,2,0,4.65628,26,0,0,6,,26,112,27,14,13,3,9,,2,22,7.67004,3.29867,2.32519,1.10604,0.194681,0.0837266,0.11095402389764786,0.265024,1.40879,0.310851,0.68441,,,4.32686,0.061115,-0.00379306,999,,,,,,,120.3,4.6269230769230765,126,4.846153846153846,,,,,,,,,,,,,,,,,,,"Casey Legumina","25921",668984
"Sawyer Gipson-Long","DET",0,0,0,4.33735,4,1,0,0,,7,29,7,4,3,1,2,,0,6,7.59036,2.28916,3.31579,1.20482,0.199367,0.0601266,0.13924051076173782,0.25256,1.24498,0.290909,0.683544,,,4.07648,0.0607049,0.0396584,999,,,,,,,27.3,3.9,28,4,,,,,,,,,,,,,,,,,,,"Sawyer Gipson-Long","26048",687830
"Shawn Armstrong","CLE",1,1,0,3.94227,24,0,0,6,,24,104,22,12,11,3,9,,2,25,9.13592,3.41158,2.67791,1.14068,0.237595,0.088724,0.14887120574712753,0.240609,1.29905,0.295795,0.733704,,,4.06318,0.0605909,0.0465835,748.469970703125,,,,,,,124.50000000000001,5.187500000000001,122,5.083333333333333,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Jordan Wicks","CHC",1,1,0,4.04964,13,1,0,0,,15,65,15,8,7,2,5,,0,13,7.8771,2.64321,2.98013,1.12905,0.206085,0.0691528,0.13693170994520187,0.25099,1.2786,0.293991,0.715806,,,3.94822,0.0601949,0.0915863,999,,,,,,,58.400000000000006,3.8933333333333335,60,4,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Ty Johnson","TBR",0,0,0,4.18163,1,1,0,0,,4,15,3,2,2,0,1,,0,4,8.93347,3.13622,2.84848,1.14044,0.233831,0.0820896,0.15174128860235214,0.233333,1.23548,0.283465,0.688623,,,4.09185,0.059907,0.0548692,999,,,,,,,26.8,6.7,25,6.25,,,,,,,,,,,,,,,,,,,"Ty Johnson","sa3023410",694494
"Grant Anderson","MIL",1,2,0,4.35659,25,0,0,5,,25,109,23,13,12,4,10,,1,25,8.79899,3.71292,2.36983,1.25571,0.226648,0.0956388,0.13100896030664444,0.240762,1.34113,0.288013,0.711271,,,4.32785,0.0597764,0.0228844,999,,,,,,,113.00000000000001,4.5200000000000005,110,4.4,,,,,,,,,,,,,,,,,,,"Grant Anderson","20546",681982
"Ryne Stanek","STL",2,2,0,4.53512,25,0,1,5,,25,111,23,14,13,3,13,,1,26,9.42268,4.78331,1.96991,1.14046,0.23659,0.120102,0.11648779362440109,0.237167,1.4494,0.293398,0.708872,,,4.31721,0.0595335,-0.0990018,745.9000244140625,,,,,,,123.3,4.9319999999999995,121,4.84,,,,,,,,,,,,,,,,,,,"Ryne Stanek","15947",592773
"George Klassen","LAA",1,1,1,4.99352,8,2,0,0,,15,67,15,9,8,2,7,,1,14,8.34489,4.18016,1.99631,1.24942,0.210005,0.105196,0.10480823367834091,0.252028,1.44352,0.298093,0.6728,,,4.64088,0.0588411,0.0636097,999,,,,,,,51.400000000000006,3.426666666666667,53,3.533333333333333,,,,,,,,,,,,,,,,,,,"George Klassen","33464",691946
"Wandy Peralta","SDP",1,1,0,3.91679,23,0,0,4,,23,100,21,11,10,2,10,,1,18,6.97019,3.87922,1.7968,0.699676,0.179734,0.10003,0.07970421016216278,0.238924,1.34345,0.281352,0.705005,,,4.03116,0.0570339,0.05222,999,,,,,,,110.00000000000003,4.782608695652175,108,4.695652173913044,,,,,,,,,,,,,,,,,,,"Wandy Peralta","14295",593974
"Camilo Doval","NYY",1,1,0,4.02333,22,0,0,3,,22,91,18,10,10,2,9,,1,24,9.97026,3.84374,2.5939,0.929355,0.26246,0.101183,0.16127603501081467,0.218553,1.24483,0.282341,0.689763,,,3.66367,0.055418,0.033934,663.6500244140625,,,,,,,121.40000000000002,5.518181818181819,114,5.181818181818182,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Mitch Spence","KCR",1,1,0,4.84202,8,1,0,0,,14,62,15,8,8,2,5,,1,11,6.64133,3.0592,2.17094,1.30735,0.168793,0.0777512,0.09104208648204803,0.267833,1.40694,0.297273,0.683094,,,4.67532,0.0543022,0.0146759,999,,,,,,,44,3.142857142857143,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Ben Joyce","LAA",1,0,0,3.6933,18,0,3,0,,18,77,14,8,7,2,8,,2,21,10.4968,3.88769,2.7,0.777538,0.272727,0.10101,0.17171715199947357,0.215116,1.2311,0.289474,0.700389,,,3.5744,0.0539496,0.0390433,738.6500244140625,,,,,,,99.20000000000002,5.511111111111112,91,5.055555555555555,,,,,,,,,,,,,,,,,,,"Ben Joyce","31461",690829
"Kolby Allard","PHI",0,0,0,4.22001,1,1,0,0,,4,18,4,2,2,1,1,,0,3,7.12951,2.82889,2.52025,1.30429,0.183149,0.0726709,0.11047789454460144,0.262382,1.35901,0.295541,0.734652,,,4.42997,0.0537169,0.056646,999,,,,,,,9.9,2.475,10,2.5,,,,,,,,,,,,,,,,,,,"Kolby Allard","18694",663465
"Carson Seymour","SFG",1,1,0,4.34,10,1,0,0,,16,69,16,8,8,2,6,,1,12,7.06203,3.34319,2.11236,1.05179,0.179549,0.0849992,0.09454969316720963,0.262386,1.40382,0.301847,0.709288,,,4.35638,0.0534858,0.0189609,999,,,,,,,55.20000000000001,3.4500000000000006,57,3.5625,,,,,,,,,,,,,,,,,,,"Carson Seymour","30084",693313
"Antonio Senzatela","COL",2,3,0,5.17001,26,1,6,3,,29,133,36,18,17,4,10,,1,19,5.91652,3.15587,1.87476,1.19768,0.145393,0.0775526,0.067840076982975,0.29242,1.55803,0.321797,0.680626,,,4.69215,0.0526703,0.0594294,999,,,,,,,118.80000000000004,4.096551724137933,140,4.827586206896552,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"Joey Estes","ATH",1,2,1,5.10472,19,2,0,0,,27,114,28,16,15,4,8,,2,18,6.24429,2.54599,2.4526,1.51825,0.161479,0.0658399,0.0956389456987381,0.266932,1.33395,0.286942,0.653538,,,4.9817,0.0517166,0.0182925,999,,,,,,,83.80000000000003,3.1037037037037045,89,3.2962962962962963,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Jose Cabrera","ARI",1,1,1,4.95132,3,3,0,0,,13,59,14,8,7,2,5,,1,9,6.20364,3.55245,1.7463,1.31572,0.155208,0.0888784,0.06632960587739944,0.273771,1.47728,0.300236,0.690938,,,5.0816,0.0507796,0.0336045,999,,,,,,,35.199999999999996,2.7076923076923074,39,3,,,,,,,,,,,,,,,,,,,"Jose Cabrera","30412",703615
"José Suarez","ATH",1,1,0,3.96394,22,0,0,3,,22,92,20,10,9,2,8,,1,21,8.67137,3.42509,2.53172,0.922923,0.225222,0.0889602,0.13626187294721603,0.24019,1.30629,0.295247,0.711736,,,3.77684,0.0499501,0.0458052,999,,,,,,,113.20000000000002,5.145454545454546,111,5.045454545454546,,,,,,,,,,,,,,,,,,,"Jose Suarez","19911",660761
"Evan Sisk","PIT",1,1,0,3.67742,16,0,0,0,,16,70,14,7,7,1,7,,2,17,9.44715,3.86243,2.44591,0.723568,0.244759,0.100069,0.14469020813703537,0.235615,1.31397,0.306416,0.72401,,,3.64503,0.0493237,0.0399515,999,,,,,,,76.70000000000002,4.793750000000001,74,4.625,,,,,,,,,,,,,,,,,,,"Evan Sisk","24995",681895
"Justin Sterner","ATH",1,2,0,4.56483,24,0,1,5,,24,104,23,13,12,4,8,,1,25,9.19719,3.06264,3.00303,1.45707,0.240574,0.0801104,0.16046356409788132,0.241873,1.27444,0.288333,0.690154,,,4.31708,0.0489908,0.00601021,547.0499877929688,,,,,,,116.60000000000004,4.858333333333335,116,4.833333333333333,,,,,,,,,,,,,,,,,,,"Justin Sterner","27694",686993
"Brad Lord","WSN",1,2,0,4.56304,19,1,0,0,,23,99,23,13,12,3,8,,2,18,7.12661,2.99956,2.37589,1.11686,0.183644,0.0772947,0.10634878277778625,0.258977,1.34574,0.296763,0.678023,,,4.33606,0.0489629,0.0444522,999,,,,,,,79.50000000000001,3.4565217391304355,82,3.5652173913043477,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Tucker Davidson","PHI",0,0,0,4.90909,1,1,0,0,,4,19,4,2,2,1,2,,0,3,7.24675,3.38961,2.13793,1.16883,0.181287,0.0847953,0.09649123251438141,0.26129,1.42857,0.298319,0.677083,,,4.42392,0.0483572,0.056646,999,,,,,,,6.9,1.725,7,1.75,,,,,,,,,,,,,,,,,,,"Tucker Davidson","19871",656353
"Bruce Zimmermann","STL",1,1,0,4.6009,7,1,0,0,,11,47,12,6,6,1,3,,0,7,6.01706,2.15399,2.79344,1.16528,0.154171,0.0551904,0.09898078441619873,0.278784,1.37434,0.307198,0.686189,,,4.24098,0.0482099,0.0334404,999,,,,,,,42.900000000000006,3.9000000000000004,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Bruce Zimmermann","20370",669145
"Luis Gastelum","STL",1,1,0,4.28803,23,0,0,4,,23,96,22,12,11,3,7,,1,23,9.09761,2.76701,3.28788,1.29966,0.238812,0.0726339,0.16617760062217712,0.245867,1.25997,0.297223,0.701541,,,4.0309,0.0469057,-0.0069635,999,,,,,,,114.10000000000001,4.960869565217392,114,4.956521739130435,,,,,,,,,,,,,,,,,,,"Luis Gastelum","33027",703725
"Trey Gibson","BAL",1,1,1,5.032,8,2,0,0,,16,69,15,10,9,2,7,,1,14,8.19425,3.90744,2.09709,1.32777,0.207555,0.0989728,0.10858176648616791,0.253182,1.41583,0.295865,0.668246,,,4.72418,0.0467981,-0.00369466,999,,,,,,,58.80000000000001,3.6750000000000007,58,3.625,,,,,,,,,,,,,,,,,,,"Trey Gibson","33794",694346
"River Ryan","LAD",0,0,0,4.76725,1,1,0,0,,5,23,5,3,3,1,2,,0,5,7.94543,4.04494,1.96429,1.30016,0.2,0.101818,0.0981818214058876,0.246914,1.41252,0.284916,0.689655,,,4.75253,0.0457077,0.016113,675.5399780273438,,,,,,,15.7,3.1399999999999997,16,3.2,,,,,,,,,,,,,,,,,,,"River Ryan","29514",689981
"Rob Zastryzny","MIL",1,1,0,4.0806,20,0,0,2,,20,84,19,10,9,3,7,,1,18,7.93451,2.9471,2.69231,1.1335,0.208333,0.0773809,0.1309523954987526,0.24183,1.25945,0.283186,0.72093,,,4.1068,0.0455962,0.020011,999,,,,,,,81.69999999999999,4.084999999999999,81,4.05,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Spencer Turnbull",,0,1,0,5.03888,1,1,0,0,,7,30,7,4,4,1,3,,1,5,6.43857,3.77916,1.7037,1.11975,0.158076,0.0927835,0.06529209017753601,0.263566,1.47745,0.294118,0.668258,,,4.82552,0.045266,0.0444561,999,,,,,,,19.3,2.757142857142857,20,2.857142857142857,,,,,,,,,,,,,,,,,,,"Spencer Turnbull","16207",605513
"Tim Herrin","CLE",1,2,0,4.08048,20,0,0,2,,20,85,17,10,9,2,10,,2,20,9.1868,4.47804,2.05152,0.797028,0.235188,0.114641,0.12054707109928131,0.231338,1.36602,0.294885,0.703044,,,3.96735,0.0448797,0.0170988,999,,,,,,,91.2,4.5600000000000005,86,4.3,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Matt Strahm","KCR",1,2,0,4.36608,24,0,0,5,,24,101,22,13,12,4,8,,1,23,8.78678,2.88141,3.04947,1.40507,0.231715,0.0759854,0.155729740858078,0.240175,1.2419,0.283001,0.698303,,,4.30294,0.044749,0.00796182,720.1400146484375,,,,,,,110.20000000000003,4.591666666666668,107,4.458333333333333,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Chris Martin","TEX",1,1,0,3.98594,18,0,0,0,,18,76,19,9,8,2,3,,1,16,7.88873,1.63758,4.81731,1.19669,0.210283,0.0436515,0.1666310839354992,0.257688,1.20063,0.300889,0.708971,,,3.72033,0.0445522,0.0017381,638.3599853515625,,,,,,,79.20000000000002,4.400000000000001,84,4.666666666666667,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Chad Dallas","TOR",0,0,0,4.577,21,1,0,2,,23,107,22,13,12,3,11,,1,23,8.81521,4.10206,2.14897,1.2134,0.214302,0.0997229,0.1145787239074707,0.232611,1.39891,0.274911,0.693737,,,4.44099,0.0445119,0.03702,999,,,,,,,94.10000000000001,4.091304347826087,94,4.086956521739131,,,,,,,,,,,,,,,,,,,"Chad Dallas","30158",689149
"Justin Martinez","ARI",1,1,0,3.33895,14,0,0,0,,14,61,11,6,5,1,8,,1,18,11.231,5.00843,2.24242,0.607083,0.285714,0.127413,0.15830115973949432,0.20362,1.31535,0.286713,0.745856,,,3.40278,0.0442225,0.0371095,999,,,,,,,71.70000000000002,5.121428571428573,66,4.714285714285714,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Robert Garcia","TEX",1,1,0,3.7216,14,0,0,0,,14,59,12,6,6,1,5,,0,15,9.83689,3.41648,2.87925,0.850897,0.259489,0.0901241,0.16936521232128143,0.225473,1.23662,0.291751,0.712833,,,3.37571,0.0439387,0.0323559,232.1199951171875,,,,,,,75.10000000000002,5.364285714285716,72,5.142857142857143,,,,,,,,,,,,,,,,,,,"Robert Garcia","23363",676395
"JT Brubaker","SFG",1,1,0,4.48601,25,0,1,5,,25,109,26,13,12,3,10,,1,20,7.31302,3.70516,1.97374,0.972908,0.184161,0.0933053,0.09085525572299957,0.26075,1.44449,0.304155,0.698064,,,4.2334,0.0438852,0.000512348,999,,,,,,,112.5,4.5,118,4.72,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Eiberson Castellano","COL",1,2,0,5.05018,15,1,0,0,,21,92,22,13,12,3,9,,3,17,7.47435,3.85165,1.94056,1.18512,0.185832,0.0957621,0.0900699719786644,0.275101,1.50014,0.320417,0.676563,,,4.86495,0.0431275,0.0953998,999,,,,,,,59.3,2.8238095238095235,64,3.0476190476190474,,,,,,,,,,,,,,,,,,,"Eiberson Castellano","28040",682769
"John King","MIA",2,1,0,3.93495,21,0,0,2,,21,92,23,10,9,2,6,,1,15,6.57315,2.69236,2.44141,0.914983,0.167753,0.0687118,0.09904154390096664,0.272245,1.38931,0.3116,0.73303,,,4.00838,0.042956,0.0572902,999,,,,,,,88.00000000000001,4.190476190476192,96,4.571428571428571,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Dax Fulton","MIA",1,1,0,4.6888,13,1,0,0,,18,80,18,10,9,2,9,,1,15,7.44097,4.42609,1.68116,1.05841,0.18456,0.109781,0.07477850466966629,0.259368,1.51088,0.302032,0.701658,,,4.62628,0.0428974,0.0401483,999,,,,,,,61.800000000000026,3.433333333333335,64,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Dax Fulton","27757",690978
"Gavin Stone","LAD",0,0,0,4.66019,1,1,0,0,,3,15,3,2,2,0,1,,0,3,7.86408,3.1068,2.53125,1.26214,0.2025,0.08,0.12250000238418579,0.251366,1.33765,0.290441,0.680529,,,4.27508,0.0428264,-0.0099561,999,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Ty Madden","DET",1,1,0,4.59957,15,1,0,0,,18,78,18,10,9,2,7,,1,16,8.22968,3.59533,2.28899,1.22043,0.209722,0.0916221,0.11810006201267242,0.252976,1.38937,0.298393,0.695165,,,4.37465,0.0426751,0.0283075,999,,,,,,,69.80000000000003,3.877777777777779,72,4,,,,,,,,,,,,,,,,,,,"Ty Madden","30140",680744
"Yuki Matsui","SDP",1,1,0,4.49617,25,0,0,6,,25,111,22,14,13,3,14,,1,27,9.53068,4.82763,1.97419,1.21469,0.240732,0.121939,0.11879255622625351,0.231388,1.42294,0.284961,0.713074,,,4.43852,0.042307,-0.12288,999,,,,,,,123.89999999999999,4.9559999999999995,119,4.76,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Chase Petty","CIN",1,3,0,5.6051,20,1,0,0,,25,112,27,17,16,4,11,,1,18,6.42185,3.87781,1.65605,1.35229,0.159886,0.0965466,0.0633394867181778,0.267899,1.49797,0.293915,0.637632,,,5.06422,0.0416993,-0.078794,999,,,,,,,65.60000000000001,2.6240000000000006,73,2.92,,,,,,,,,,,,,,,,,,,"Chase Petty","30170",695534
"Javier Assad","CHC",1,1,1,4.43632,20,2,0,0,,29,124,29,15,14,4,10,,1,22,6.84907,3.20559,2.1366,1.34174,0.17653,0.0826219,0.09390819817781448,0.252322,1.34586,0.279064,0.712375,,,4.68114,0.0412595,0.0560765,999,,,,,,,101.00000000000003,3.482758620689656,104,3.586206896551724,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"Eric Orze","MIN",1,1,0,3.8792,16,0,0,0,,16,71,15,8,7,1,8,,1,16,8.73031,4.28595,2.03696,0.748061,0.222564,0.109263,0.11330100148916245,0.237236,1.38586,0.297184,0.722615,,,3.8121,0.0412075,0.0068294,999,,,,,,,72.10000000000001,4.5062500000000005,72,4.5,,,,,,,,,,,,,,,,,,,"Eric Orze","27626",679358
"Josiah Gray","WSN",0,0,0,4.81733,1,1,0,0,,7,29,7,4,4,1,3,,0,6,8.18182,3.82328,2.14,1.52931,0.208577,0.0974659,0.1111111044883728,0.25,1.39337,0.285714,0.705882,,,4.94291,0.0407621,0.044062,999,,,,,,,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Thomas Pannone","MIL",0,0,0,4.33524,1,1,0,0,,3,12,2,1,1,0,1,,0,3,8.67766,3.26364,2.65889,1.26409,0.224204,0.0843223,0.13988152891397476,0.238933,1.29234,0.283247,0.708667,,,4.22495,0.0403269,0.0920993,999,,,,,,,20.000000000000004,6.666666666666668,18,6,,,,,,,,,,,,,,,,,,,"Thomas Pannone","17281",623381
"Brandon White","MIA",0,0,0,4.33524,1,1,0,0,,3,11,2,1,1,0,1,,0,3,8.67766,3.26364,2.65889,1.26409,0.224204,0.0843223,0.13988152146339417,0.238933,1.29234,0.283247,0.708667,,,4.22495,0.0401243,0.0944071,999,,,,,,,20.000000000000004,6.666666666666668,18,6,,,,,,,,,,,,,,,,,,,"Brandon White","sa3020589",681449
"PJ Poulin","WSN",1,2,0,4.52839,25,0,1,5,,25,112,25,14,13,3,12,,1,24,8.42592,4.34033,1.94131,1.06794,0.211284,0.108836,0.10244803875684738,0.250937,1.45896,0.30241,0.705466,,,4.38599,0.0401061,-0.0859347,999,,,,,,,117.1,4.684,120,4.8,,,,,,,,,,,,,,,,,,,"PJ Poulin","23394",676571
"Brandon Leibrandt","CIN",0,0,0,5.28677,5,1,0,0,,8,34,9,5,5,1,2,,0,6,6.55156,2.8444,2.30332,1.55027,0.165372,0.0717971,0.09357447922229767,0.276615,1.43714,0.300962,0.667767,,,4.9296,0.040065,0.0385908,999,,,,,,,29.500000000000007,3.687500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Brandon Leibrandt","16135",605335
"Blake Treinen","LAD",2,2,0,4.14219,17,0,0,0,,17,74,16,9,8,2,7,,1,18,9.66614,3.75531,2.57399,1.0104,0.247981,0.0963409,0.15163972973823547,0.243127,1.35515,0.309066,0.713609,,,3.83084,0.0395398,-0.0109024,999,,,,,,,71.60000000000002,4.211764705882354,71,4.176470588235294,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Cole Sulser","TBR",1,1,0,4.12729,22,0,0,3,,22,94,21,11,10,3,7,,0,21,8.39944,2.95353,2.84387,1.16384,0.219134,0.0770549,0.14207900315523148,0.24514,1.28846,0.291087,0.713367,,,3.93858,0.0395214,0.0097988,999,,,,,,,104.30000000000001,4.740909090909091,104,4.7272727272727275,,,,,,,,,,,,,,,,,,,"Cole Sulser","15256",642121
"Jack Wenninger","NYM",0,0,0,4.6644,1,1,0,0,,4,15,4,2,2,1,1,,0,3,7.49363,3.21155,2.33333,1.29992,0.191033,0.0818713,0.10916179418563843,0.255365,1.36788,0.290598,0.69242,,,4.50961,0.039451,0.0464168,999,,,,,,,9.9,2.475,10,2.5,,,,,,,,,,,,,,,,,,,"Jack Wenninger","sa3023282",811307
"Ryan Thompson","ARI",2,1,0,3.45147,22,0,0,3,,22,90,21,9,8,2,6,,1,17,6.99523,2.39434,2.92157,0.833324,0.184737,0.0632323,0.12150510400533676,0.251617,1.24264,0.293549,0.741946,,,3.72652,0.0389336,0.0714038,748.4299926757812,,,,,,,108.60000000000002,4.936363636363637,109,4.954545454545454,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Kenley Jansen","DET",2,2,0,4.59959,25,0,10,1,,25,106,22,14,13,4,10,,0,25,9.08089,3.74297,2.42612,1.50491,0.23523,0.0969576,0.13827285170555115,0.233342,1.31606,0.273335,0.702939,,,4.54984,0.0388993,-0.0873569,133.02000427246094,,,,,,,152.60000000000002,6.104000000000001,147,5.88,,,,,,,,,,,,,,,,,,,"Kenley Jansen","3096",445276
"Tyson Hardin","MIL",0,0,0,4.51613,1,1,0,0,,3,13,3,2,1,0,1,,0,3,7.63441,2.68817,2.84,1.29032,0.198324,0.0698324,0.1284916251897812,0.245455,1.26643,0.279352,0.683857,,,4.27009,0.0388137,-0.0104279,999,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Tyson Hardin","sa3025574",824620
"A.J. Puk","ARI",1,1,0,3.18718,11,0,0,0,,11,46,9,4,4,1,4,,1,14,11.231,2.88364,3.89474,1.06239,0.300813,0.0772358,0.22357724606990814,0.219731,1.14671,0.295775,0.773196,,,3.3016,0.0386636,0.0510478,748.5,,,,,,,58.70000000000001,5.336363636363637,55,5,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Hayden Wesneski","HOU",1,1,0,4.42432,7,1,0,0,,10,43,10,5,5,2,4,,0,9,8.26649,3.1436,2.62963,1.39715,0.216463,0.0823171,0.13414634764194489,0.241611,1.28072,0.27907,0.705596,,,4.44465,0.0383334,0.0532661,999,,,,,,,29.4,2.94,30,3,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"Cole Sands","MIN",1,1,0,4.10979,22,0,0,3,,22,93,20,11,10,3,7,,1,21,8.77121,2.79616,3.13688,1.1057,0.231635,0.0738425,0.15779264271259308,0.240672,1.236,0.292093,0.695158,,,3.8352,0.0375204,0.00939043,735.4400024414062,,,,,,,103.9,4.722727272727273,101,4.590909090909091,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"Jhony Brito","SDP",2,2,0,4.45399,21,1,0,2,,24,105,25,13,12,3,8,,1,19,7.00536,3.02934,2.3125,1.19169,0.18004,0.0778553,0.10218504071235657,0.257852,1.35756,0.291451,0.699239,,,4.35528,0.0371914,0.0235133,999,,,,,,,94.70000000000002,3.945833333333334,100,4.166666666666667,,,,,,,,,,,,,,,,,,,"Jhony Brito","25386",666745
"Caleb Kilian","SFG",1,2,0,4.53032,26,0,10,3,,26,116,27,14,13,3,10,,1,24,8.03384,3.47029,2.31504,1.06014,0.204052,0.0881419,0.11590973287820816,0.258531,1.4045,0.307473,0.691648,,,4.14557,0.0369006,-0.0611753,999,,,,,,,162.3,6.242307692307692,168,6.461538461538462,,,,,,,,,,,,,,,,,,,"Caleb Kilian","26213",668873
"Wilber Dotel","PIT",1,2,0,4.62717,18,1,0,0,,23,102,24,13,12,3,9,,1,19,7.22426,3.51344,2.05618,1.19088,0.182871,0.0889372,0.09393370896577835,0.261705,1.42221,0.299068,0.69798,,,4.55404,0.0366296,0.0517402,999,,,,,,,78.9,3.430434782608696,84,3.652173913043478,,,,,,,,,,,,,,,,,,,"Wilber Dotel","28901",696062
"Victor Vodnik","COL",1,2,0,4.5693,22,0,1,4,,22,102,22,12,11,2,12,,1,20,8.00902,4.97003,1.61146,0.949686,0.196709,0.122068,0.07464054971933365,0.254107,1.55252,0.304231,0.712327,,,4.45342,0.0366214,0.0912371,496.760009765625,,,,,,,103.00000000000001,4.6818181818181825,106,4.818181818181818,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Chris Murphy","CHW",1,1,0,4.60734,24,0,0,4,,24,104,23,13,12,3,12,,2,21,8.02008,4.45757,1.7992,1.01913,0.201442,0.111962,0.08948032557964325,0.248258,1.45319,0.295943,0.692652,,,4.48466,0.0359346,-0.0203682,999,,,,,,,96.90000000000002,4.0375000000000005,97,4.041666666666667,,,,,,,,,,,,,,,,,,,"Chris Murphy","26214",669684
"Eric Lauer","LAD",1,2,1,5.60415,12,3,0,0,,23,104,26,16,15,5,8,,1,19,7.39761,3.18438,2.32309,1.87466,0.184687,0.0795005,0.10518647730350494,0.277337,1.48214,0.302824,0.676431,,,5.30964,0.0353291,-0.145056,720.5399780273438,,,,,,,52.10000000000002,2.2652173913043487,61,2.652173913043478,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Ryan Fernandez","STL",1,1,0,4.05085,18,0,0,0,,18,80,16,9,8,2,8,,0,21,10.2036,4.09099,2.49415,1.01677,0.262328,0.105177,0.1571507602930069,0.230858,1.34396,0.29795,0.720804,,,3.70797,0.0351678,-0.0000243125,999,,,,,,,85.00000000000003,4.722222222222224,82,4.555555555555555,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Kody Funderburk","MIN",1,1,0,4.28649,23,0,0,4,,23,101,22,12,11,2,11,,2,21,8.21834,4.39326,1.87067,0.83198,0.205706,0.109964,0.09574203193187714,0.253056,1.4677,0.309604,0.709872,,,4.17924,0.0349383,0.0169948,748.510009765625,,,,,,,107.40000000000002,4.669565217391305,108,4.695652173913044,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"José Urquidy","PIT",1,1,0,4.44645,8,1,0,0,,11,46,11,6,5,1,3,,0,8,6.42792,2.49095,2.58051,1.24547,0.166065,0.0643538,0.1017116829752922,0.266136,1.33741,0.294393,0.699852,,,4.41626,0.0346532,-0.0160133,999,,,,,,,47.50000000000001,4.318181818181819,49,4.454545454545454,,,,,,,,,,,,,,,,,,,"Jose Urquidy","18413",664353
"Will Vest","DET",1,1,0,3.44307,9,0,0,0,,9,38,8,4,3,1,3,,0,9,9.07762,2.89096,3.14,0.684194,0.241696,0.0769734,0.16472306102514267,0.230808,1.20087,0.294743,0.7173,,,3.15599,0.0344662,0.018402,485.7300109863281,,,,,,,42.500000000000014,4.722222222222224,41,4.555555555555555,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
