Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Anyelo Marquez,LAA,A,20,313,0.083067092,0.281150159,0.295454545,0.232142857,0.307692307,0.407142857,0.714835164,0.175,4.864850372945819,0.296703296,-2.861449387855828,37.950189909188275,-10.751792767794601,0.32178002710525805,76.5489998032966,sa3021178
Juan Flores,LAA,"A+,AA",20,255,0.058823529,0.22745098,0.258620689,0.263157894,0.321428571,0.495614035,0.817042606,0.232456141,2.0380184275,0.29375,-0.32999106450006366,37.66344064024087,3.5236812486946176,0.356578030993068,115.5008765400172,sa3021185
Jose Pirela,CLE,A,20,287,0.094076655,0.25087108,0.375,0.226720647,0.327526132,0.368421052,0.695947184,0.141700405,5.982735772611542,0.284023668,-1.1195515459403396,35.20642864469153,-4.188522788251814,0.33240406809153256,89.95381307508862,sa3021191
Bracewell Taveras,STL,CPX,20,138,0.079710144,0.318840579,0.25,0.137096774,0.217391304,0.274193548,0.491584852,0.137096774,6.0793416756381795,0.179487179,-0.01547401025891304,4.476195375000133,-17.87289120766054,0.2366080936314403,16.240244757213887,sa3021193
Eliesbert Alejos,ARI,A,20,271,0.095940959,0.217712177,0.440677966,0.214285714,0.301115241,0.268907563,0.570022804,0.054621849,2.5835305173791485,0.275280898,-1.1449962817132473,22.221357801783896,-19.945534547936106,0.27906996344101914,53.906335367871705,sa3021195
Joshua Liranzo,BAL,A,19,245,0.15510204,0.293877551,0.527777777,0.180904522,0.320987654,0.261306532,0.582294186,0.08040201,7.661478604738553,0.261904761,2.3188054030761123,23.294202126566727,-10.335634462531248,0.29878609808384143,72.39652153427588,sa3021198
Eduardo Quintero,LAD,A+,20,326,0.153374233,0.220858895,0.694444444,0.292592592,0.414110429,0.47037037,0.884480799,0.177777778,8.564936114030088,0.37368421,3.165084309875965,62.76268633318357,14.7975347251933,0.41006091767293545,132.3120515374441,sa3021208
Antonio Pimentel,PIT,A,20,268,0.115671641,0.21641791,0.534482758,0.24137931,0.338345864,0.349137931,0.687483795,0.107758621,7.421989734234113,0.30994152,0.12572716316208243,33.95462755015117,-3.38733389327305,0.3322811379916686,89.70032139615378,sa3021214
Starlyn Nunez,BOS,A,20,286,0.087412587,0.304195804,0.287356321,0.22265625,0.293706293,0.40625,0.699956293,0.18359375,7.041010024918996,0.290123456,-0.3836435489356518,32.889519915587684,-6.368166878216485,0.32305637668896386,78.77083024443117,sa3021216
Kleiver Chauran,TBR,CPX,20,219,0.223744292,0.205479452,1.088888888,0.279503105,0.458715596,0.397515527,0.856231123,0.118012422,9.1380755946324,0.370689655,1.9007438104599714,46.518595773638204,11.051567066372348,0.43462080884417265,129.95341398170928,sa3021221
Julio Zayas,NYM,A,20,295,0.132203389,0.247457627,0.534246575,0.243902439,0.349315068,0.333333333,0.682648401,0.089430894,2.68890977125,0.323699421,-0.6918917656876147,37.577368655284296,-3.5266560678878904,0.3331060803508105,89.84185507901886,sa3021234
Deward Tovar,TEX,A,20,297,0.084175084,0.306397306,0.274725274,0.223484848,0.296296296,0.424242424,0.72053872,0.200757576,5.361756445743971,0.280487804,-0.28283276688307524,35.95501543560519,-4.812582388729907,0.33044267202467226,89.16426716436786,sa3021237
Kleyver Salazar,BOS,A,20,272,0.136029411,0.165441176,0.822222222,0.251101321,0.356617647,0.383259911,0.739877558,0.13215859,3.3596555110523196,0.281767955,-0.6651382697746158,38.18554297253287,0.8495611266771594,0.35399095933226976,97.28755509807806,sa3021241
Willian Berti,DET,DSL,20,123,0.235772357,0.195121951,1.208333333,0.260869565,0.447154471,0.478260869,0.92541534,0.217391304,5.694095043414931,0.3125,-1.0902570597827435,28.364519146916546,6.621326906320729,0.4572446893870346,134.57120301335473,sa3021261
Carlos Concepcion,SFG,CPX,20,157,0.070063694,0.369426751,0.189655172,0.241134751,0.314102564,0.375886524,0.689989088,0.134751773,2.552179567755572,0.379746835,-0.4014984148670919,18.050572182743345,-8.774481732638087,0.3230466685998134,67.18490351214751,sa3021266
Keiberg Camacaro,SFG,DSL,19,132,0.181818181,0.159090909,1.142857142,0.31372549,0.454545454,0.5,0.954545454,0.18627451,8.233081426504327,0.3625,1.8908274471759796,31.604995982819858,8.270838456326787,0.46647372299974615,138.444637240831,sa3021267
Jaeden Calderon,PHI,"A,CPX",20,241,0.141078838,0.236514522,0.596491228,0.195979899,0.319502074,0.336683417,0.656185491,0.140703518,8.019089788623258,0.251748251,1.6435670694336295,28.316376254312523,-7.2988022264318415,0.32015814820760513,73.65989394846174,sa3021274
Andres Valor,MIA,A,20,354,0.146892655,0.319209039,0.460176991,0.208904109,0.341807909,0.352739726,0.694547635,0.143835617,9.185490628965246,0.306358381,4.788638845551759,46.204349305537235,-3.1204803622693897,0.33688993255297345,95.34714442743345,sa3021278
John Gil,ATL,A+,20,379,0.121372031,0.213720316,0.567901234,0.24375,0.340425531,0.384375,0.724800531,0.140625,6.913226056893241,0.286324786,3.598895950242877,49.6699134689457,-4.878840448271552,0.33293645052199666,98.73084216657392,sa3021284
Breyias Dean,MIA,CPX,20,154,0.142857142,0.233766233,0.611111111,0.260162601,0.37012987,0.430894308,0.801024178,0.170731707,5.362680989586185,0.314606741,-0.6378986472263932,24.912711016406938,-0.027574010620190756,0.3789031493973422,102.63382493192108,sa3021294
Adrian Bello,MIA,CPX,20,133,0.142857142,0.180451127,0.791666666,0.285714285,0.390977443,0.419642857,0.8106203,0.133928572,4.555297298108972,0.344827586,-0.3605711981654167,22.96252149417931,1.4231844253831498,0.39087307091915247,109.36041279881505,sa3021303
Marcelo Alcala,CHW,"A,CPX",20,251,0.151394422,0.430278884,0.351851851,0.152284263,0.325301204,0.284263959,0.609565163,0.131979696,7.00149812696251,0.294117647,0.7334169319074135,26.89622310794747,-11.084736888633607,0.3125161478318364,68.28874312052064,sa3021304
Jayson Bass,MIN,A,20,289,0.114186851,0.242214532,0.471428571,0.241935483,0.339100346,0.451612903,0.790713249,0.20967742,7.872221339044057,0.284023668,0.7985385321080685,44.10877728439177,3.840766623385797,0.3635285193532396,111.30502567105867,sa3021323
